review_text,rating,category_text,binary_label,category_label
"Great Pricing: If you have multiple pets, it pays to change the filter weekly  :)  These make it economical, too.",5.0,Pet_Supplies,1,26
"Good product but....: It is a good product, but I've never had one that lasted more than a month without breaking.",4.0,Cell_Phones_and_Accessories,1,9
Five Stars: Everything fine!,5.0,Health_and_Household,1,16
"A great Crystal Bible!: This book is a great introduction to crystal healing. It is really a rare crystal bible, which contains precious information on the different crystal names, as well as their uses. I also enjoyed a lot reading about the historical origin as crystal healing uses, which I wasn't aware of. this book should be a reference book to all those who are into crystal healing as it can make miracles.",5.0,Unknown,1,32
i love it: The Kitchen breaks down very small and is easy to set up and is so light weight.,5.0,Sports_and_Outdoors,1,28
color is not white: The item I received was not white. It looked &#34;ivory&#34; or maybe &#34;almond&#34; - definitely not the standard &#34;white&#34; as used in this business and as shown in the picture. Returned.,2.0,Tools_and_Home_Improvement,0,30
"Ruggedly: Ruggedly constructed, built to last.<br />A Russian classic.",5.0,Clothing_Shoes_and_Jewelry,1,10
Add Google Play game apps please!: My biggest issue is I have mobile video games I downloaded from the Google play store that I was looking forward to playing on the tablet that aren't available in the Amazon app store to connect between my phone and tablet.  Namely Retro Bowl and Golf Battle.  I was looking forward to playing them on the bigger screen.  Otherwise it's a great tablet that performs well,3.0,Electronics,0,12
Good product with fast delivery: Had to settle before ott read accurately.  Seems to work well so far.,5.0,Tools_and_Home_Improvement,1,30
Great value and great product: We have 2 cats and they love this thing. The price is great and it lasts a long time. It is also their favorite thing to lay on throughout the day. Thatight be because of the catnip but either way this is the only scratcher we get every time.,5.0,Pet_Supplies,1,26
"I LOVE MY TENT!: I'm very impressed with this tent, I had originally bought it from Backcountry Edge for $125 and now the price has dropped on Amazon to $80, total steal!!! I have gone on two camping trips to Acadia, Maine and now on my way to Sacandaga Lake, NY. On my 2nd trip to Acadia we (3 people in the tent) experienced a rain storm, pouring rain, lightning and thunder...the works. There wasn't a drop of rain inside my tent and the 2 vestibules kept our shoes and other items dry.<br /><br />It's sturdy, spacious, very easy to set up (15-20 min) and if you ask me...a pretty good looking tent! The detail of 2 doors is super great, no need to climb over anyone.<br /><br />Helpful Tip: I wasn't crazy about the smooth metal stakes that it came with so I bought additional stakes (Coghlan's ABS Tent Peg) for under $1.00 each and used those for the actual tent. I used the Slumberjack standard stakes for the rainfly/vestibule and ventilation ties.<br /><br />As long as you secure the tent and rainfly properly (including the side-release buckle ties) you should not have any issue with ventilation at all. The tent stays dry through the heat, cold and rain.<br /><br />Sadly, the gear loft and footprint are sold separately but it's also worth the buy!<br /><br />Interesting Find: In my research, before buying this product, I found out that ""Slumberjack is a division of American Recreation Products (ARP), St. Louis, which owns a variety of high-performance outdoor brands, including Kelty®, Sierra Designs® and Royal Robbins®"", Kelty sit/news.<br /><br />[[ASIN:B004Y6MJIC Slumberjack Trail Tent Footprint]]",5.0,Unknown,1,32
Five Stars: works,5.0,Unknown,1,32
"Had high hopes!: Sadly, this didn’t work for me.  Disappointed!",1.0,Beauty_and_Personal_Care,0,6
Fun: Super fun game,5.0,Video_Games,1,33
A1 Seller!: Love the color and fit on smart watch,5.0,Cell_Phones_and_Accessories,1,9
Nice!: briggs@epuerto.com,5.0,Home_and_Kitchen,1,18
"Waste of Money: I bought this product so I could charge my Galaxy S10+ and my watch Samsung Galaxy 44mm watch at the same time.  I can't use it for my watch because the watch gets so hot that you can barely touch it to take it off.  The watch even shows a warning display after only a few minutes of being on the charger.  As for the phone, it charges it but it's as slow as molasses to charge AND the ENTIRE time it's on the charger it CONSTANTLY disconnects and reconnects (with and without the case on it) and is CONSTANTLY beeping because of the connection going in and out .  I ended up removing the cord and just plugging my phone into my computer and it charges the right way very quickly.  I don't even use the dock anymore.  This was definitely a WASTE of almost $50.  I DO NOT recommend this product.  I do have to say though that when I first got it and I complained about the charger heating my watch, the seller was very quick to respond and try to solve the problem but there is no way to solve this problem without just giving the charger back and getting a refund but, they don't do returns and refunds so this was, without a doubt, LITERALLY a waste of money.",2.0,Cell_Phones_and_Accessories,0,9
It’s ok: It’s ok kind taste like spam more then chicken,3.0,Unknown,0,32
"Regret buying it , so weird: Weird  movie",2.0,Movies_and_TV,0,22
"my bf loves it!: my bf lovvesss it! he uses it everyday at work. also, it bumps.",5.0,Electronics,1,12
"Oxidized in box and cloth wrappings: I bought the silver urn in April 2020. It's been in the box and cloth it came in, in my closet since then. I bought it pre-emptively for my loved one. Today , I took it out and it had several oxidized areas all around the urn. I am unable to rub them off. It is un-usable now. I' m deeply disappointed in this item and want a refund or a replacement. For that reason, I cannot recommend this Urn.",1.0,Home_and_Kitchen,0,18
"Great Product!: Product is very well made.  One thing to note - the grips on the gloves are small hearts.  Not so macho-manly, BUT I did hold a 350 degree grate and hardly felt a thing.  Quality product, if you're okay with the small &#34;un-manly&#34; detailing.",4.0,Unknown,1,32
Five Stars: Perfect for slipping in your wallets credit card slot and provides help in quite a few tasks.,5.0,Unknown,1,32
Not good: Not pigmented at all!,1.0,Beauty_and_Personal_Care,0,6
"Not typically a horror fan, but these stories are well done!: We were lucky enough to have one of the authors, M.B., share her story ""Believer"" during a dramatic reading at a Quill & Cup Prickle and when I tell you we were all on the edge of our virtual Zoom seats, I'm not kidding! I am not one who would ""willingly"" choose horror, but it was so much fun to get creeped out by Santa Claus (or whoever that creature was - shudders). It's clear these writers are well-practiced in their craft and extra-creative. It's a creepy delight to own this anthology!",5.0,Books,1,7
"Four Stars: Been using for a month, work exactly as described.",4.0,Unknown,1,32
Horrible.: They would not work with our printer. Emailed and the responded but when I said I had already tried all their fixes I did not hear anything further.,1.0,Office_Products,0,24
"What was the underlying true motivation for writing this book?: Nicholas Wade is not a scientist, neither an efficient reader of data, let alone history. To advance that African- Americans are more violent than White Folks, with a reference to Jewische people as most obsessed with capitalism and more of such nonsense, all derived from, or based on a genome is a display of sublime ignorance. Is there a possibility Mr Wade may learn about the 2014 years of the Holy Roman Empire which continues to shape the world we are forced to live in? Capitalism is this institution Summum Bonum/highest good, unfortunately not a la Cicero, with Child Abuse sold as education for more than a century as its latest achievement; its obsession with indoctrination as education without substance. There is no greater criminal institution where no laws appear applicable, to those who hold the power with very little melanin in the skin: has Mr Wade any genome explanation for the cruelty from the Vatican? Our present prison system is designed on the cruelty inflicted upon humanity during the inquisition and does not provide any positive input for the individual, nor society.  Divide and Reign.<br /><br />Real question is: What is the true motivation for writing such a book?<br />[...]<br /><br />I did not read the book neither do I intend  to waste money to read such nonsense.",1.0,Books,0,7
Great buy: These are so cute and perfect for my toddler hair,5.0,Baby_Products,1,5
"Best value for the money: Best value for the money. I use this food for growing medicinal herbs instead of paying ridiculous hydroponic shop prices for  trendy liquid foods, etc..... only 1/4 tsp per each 5 gals. in deep water culture reservoir system easy replaces and equally performs as well as well as any high priced liquid food I've ever used. -VERY stable pH..I have left my 15 gallon reservoir with 6 plants in it for 19 days without adjusting pH or doing ANYTHING to it...you can't do THAT with liquid foods!!!....I've also found at this strength there was minimal salts buildup on the net pots, etc. which is indicative that the major proportion the food was being used by the plants instead of depositing onto everything else.  --peace, and happy growing everyone :)",5.0,Patio_Lawn_and_Garden,1,25
"Sweet love story: The first thing that I want to say is, there isn't any get my straight friend drunk and rape him in this story. I saw what another reviewer wrote and I have to admit if I had seen the review I wouldn't have read the story cause that isn't my thing. However, I can see how this reviewer got confused because they didn't read the story.<br />At the very beginning there is a part that talks about a gay man sitting across from his straight friend who is only in a blanket cause he showed up in the rain. The straight friend is drinking alcohol and confessing his life story but the gay friend isn't paying attention because all he can think about is getting the straight friend to bend over for him.<br />What this is, is a story prompt. Fans send a scenario to an author and the author writes a story around it. There is even a photo prompt. The problem is right after the story prompt, the blurb for the book starts, and directly after that the book starts. There isn't enough spacing between all of that and I had to reread it a couple of times to figure out exactly where the story begins.<br />I don't want to say much about the story because it's short and I don't want to give anything away cause I hate when other reviewers do that.<br />I will say it was well written and there were sweet moments and passionate moments. It was well written and believable. I can say that often times stories are a little unreal and that's ok because sometimes that is why we read them. We need to suspend belief and believe the impossible, like Disney fairytales instead of the brothers Grimm.<br />However, these characters are very realistic and you can see the events in a that could probably happen way.<br />It's a free read as I am reading this, so go ahead and read it<br /> I will be looking for more of this author's work.",4.0,Kindle_Store,1,20
A good product. Well worth the money: Works as promised.  A good product. Well worth the money.,5.0,Office_Products,1,24
Amazing! So soft and stylish!!: So easy to install just had to read the tags in the inside of the couch cover. My couch looks brand new and my cats are already loving it super soft so stylish and cute.!!!!,5.0,Home_and_Kitchen,1,18
"Needs more horsepower: It's ok...the interface is very slow to use, which is frustrating.  So far it seems to work reliably, just wish it had more horsepower as I am afraid that as I add more devices it will really slow it down.",3.0,Unknown,0,32
"Great after hip surgery!: Although it took a  long time to expand to the correct size ,I am very pleased with this pillow!! ?  After my hip surgery I suffered with extreme swelling in my leg.  After trying various pillows and blankets we had. This was the perfect size and solution. Wish I had it from the onset.  I suffered A lot until I got my Bed Buddy!!",5.0,Home_and_Kitchen,1,18
Pricey but grandsons happy: Requested gift by twin 5 year old grandsons. Both very happy! Pricey!,5.0,Unknown,1,32
Would buy again.: Had them for months now no bending or breaking . Use the caps quite often too and they are great.,5.0,Tools_and_Home_Improvement,1,30
Best head shaver ever: Easy to use cuts close and battery is good for 5 cuts before charging,5.0,Beauty_and_Personal_Care,1,6
Five Stars: Love the colors and product! Exactly what I was looking for.,5.0,Arts_Crafts_and_Sewing,1,3
"A Mixed Media Tutorial: If you age going to buy just one book on the subject of mixed media, this is it.<br />Artful design, super creative, well-rounded projects and spot on instructions.",5.0,Books,1,7
"Best yet: I've loved every one of the Big Lake stories, but this one is over the top. Nick Russell does his research well before writing, making the endings a mind-boggling roller coaster ride of complete surprise.  Anxious to see the next one!",5.0,Kindle_Store,1,20
Five Stars: Nice to use for natural decorations on whatever you make,5.0,Arts_Crafts_and_Sewing,1,3
"Mercy is at again.: Mercy is at it again, stirring up the supernatural world.  Love that Both Mercy and Adam were followed.  The timeline might be a bit confusing if you don't pay attention.",5.0,Books,1,7
Good value: Bought this to replace my Sennheiser headset. I think I'll have more faith in the Runmus than I ever had for the Sennheiser.,5.0,Unknown,1,32
My dog loves this bed.: I like this bed is soft and cushy. My dog loves this bed.,5.0,Pet_Supplies,1,26
"Great looking shorts: Size was a perfect fit, made nice and sturdy",5.0,Clothing_Shoes_and_Jewelry,1,10
Don't fit: Does not fit 5 gallon bucket,1.0,Beauty_and_Personal_Care,0,6
"You get what you pay for: The wigs are very thin and the ""hair"" threads fall out very easily.",1.0,Clothing_Shoes_and_Jewelry,0,10
I use it daily!: I love love love this facial brush cleanser! It’s gentle and I don’t have to worry about purchasing face wipes or using sponges and or face towels that hold on to bacteria!,5.0,Unknown,1,32
Five stars: Pretty good sound quality and comfortable.,5.0,Electronics,1,12
"blown away by sexiness: oh lordy, I LOVED this book! I don't think I could say it enough! I love the sassiness, the ballet and smart witted flow of the characters. New York personality all the way! I wanted to visit New York before but now WILL make it a point to go and live the New York way of living! Ms. Aster did more than a magnificent job writing the perfect amount of sexy time along with drama, drama and more drama....the sitiuation between Lex, Masi and those two God aweful hussies was real....it happens all the time to actors, singers, models, dancers, artists....ect.ect.ect.  I was spool swooned by Masi that everytime that man talked I could feel the moisture in between my legs grow!<br /><br /> This book made me laugh more than I thought I would! two of my most favorite parts were one- ""You Princey Poo spoiled, Indiana Jones daring, Evian bottle endowed, JFK Jr. faced.....Dick!!! I'm soooo back to hating you again. you tease! and second- ""You may call me Lex, not Bella. This is not twilight""  I swear I laughed until I cried!<br /><br />now the sexy scenes were amazingly tasteful and very erotic....Masi was extremely gorgeous and very well packaged! yummy! Lex was smart mouthed even foul mouthed....but wonderfully refreshing! the ""girls"" (including Blake) were true defitntion of best friends! I cannot say enough how much I loved this book and Unscrupulous! I CANT wait to read more from Ms. Aster and believe you me I WILL BE!!! 5 wonderfully super sexy Italian stars!!! xoxo",5.0,Unknown,1,32
"Cute: Cute design, fabric is cheap. Kinda like the plastic fabric but for the price...",4.0,Home_and_Kitchen,1,18
Easy to light my gas grill with this product.: I like the fact that it has a built in battery indicator display.,5.0,Health_and_Household,1,16
"Great book: This book was action from the get go. Now I can't wait to read book 2. Action packed, edge of seat book",5.0,Kindle_Store,1,20
Mutli colored pen.: Pens write well.  I am very pleased.,5.0,Office_Products,1,24
Very Good: The Best speakers  you can buy for that price!!!,5.0,Electronics,1,12
"Sturdy, and easily hold the wait of the door: These worked incredibly well. Sturdy, and easily hold the wait of the door. The paint chips a bit easily as you tighten things, so I touched it up with some black paint, but overall a great purchase to go with my hand-made barn door.",5.0,Tools_and_Home_Improvement,1,30
Very comfortable.: Wore these to a wedding. I can't wear heels any more because of knee problems.  These looked nice without adding stress to my joints.,5.0,Clothing_Shoes_and_Jewelry,1,10
Great snowboot: I liked the way it fit  they didn’t  weigh me down  love their waterproof and nice to look at,4.0,Clothing_Shoes_and_Jewelry,1,10
So far so good: This product is good so far. It is thicker than the usual screen protector that I have installed. It does not show any finger prints or scratches yet.,5.0,Cell_Phones_and_Accessories,1,9
"Box is adorable, great Gift!: What a cute Magnet for our Fridge! Gives some charm to the Kutchen with its colorful flowers and wicker basket. The Box it arrived in was the best part. Makes a perfect Gift.",5.0,Home_and_Kitchen,1,18
"Total junk compared to previous model: I had the SB220 for over 4 years before the left speaker just recently shorted out. Other than that, I thought they were excellent headphones given the price point. They had very decent sound and were very comfortable to wear.<br /><br />That being said, I figured I was safe in giving the SB221 a shot. They are definitely not an improvement. First of all, they are not nearly as comfortable. They fit tighter than the 220 did and the ear cushions are not as soft.  Those are things I could live with however as long as they sound decent.  While the overall sound quality is comparable to the 220, the Bluetooth connection is absolutely terrible. Every time I try using these, my connection is completely filled with glitches. Sound is constantly cutting in and out. I’m using this on an iPhone SE & iPad from a few years ago, and it’s having issues staying connected to both devices. I’ve updated the software & powered the devices off & on several times, but nothing seems to correct this issue.<br /><br />Unfortunately, I already threw the package away & am outside my return window.  Otherwise I’d be sending this piece of garbage back. I saw another reviewer said this was a hit or miss item.  I definitely may have just gotten a defective product. However, I’m not taking the of ordering another set of this brand. I’d personally recommend spending more money on a more reputable brand and higher quality set of headphones.",1.0,Electronics,0,12
Excellent: I love it!!!!,5.0,Home_and_Kitchen,1,18
Four Stars: does the job.,4.0,Musical_Instruments,1,23
Our puppy love it and it was an instant positive reaction at training.: We love it. We will get more!,5.0,Pet_Supplies,1,26
Five Stars: Excellent Read!,5.0,Books,1,7
Great pictures and recipes: I look forward to receiving every issue.  It's like getting a cookbook in the mail every month.  Lots of pictures and down to earth recipes.,5.0,Magazine_Subscriptions,1,21
Great work: Great transaction,5.0,Arts_Crafts_and_Sewing,1,3
"Five Stars: Good condition, very happy with it.",5.0,Books,1,7
Very flimsy and only 32 ounce: Very flimsy and only 32 ounce,2.0,Health_and_Household,0,16
"Color is great, value for money is a win!: Color is really nice - it lasted a while without needing to reapply.",5.0,Beauty_and_Personal_Care,1,6
Great value: Worked great for my son's new bunk bed. Firm and comfortable.,5.0,Home_and_Kitchen,1,18
"No recomiendo su compra: No vale el costo, el material es pobre e incluso la pintura del robot viene mal o despintada",1.0,Home_and_Kitchen,0,18
Great unless you need to program your ECU (Subaru): Works great but does not work to get the car to recognize OEM sensors in Subarus or cars that require the ECU to be programmed. For this you need another tool. But you can save yourself time by buying the MX-SENSOR which copies your current sensor ID. That way if you bought this for swapping<br />winter/summer tires the car doesn't even know you changed tires. Wish I knew that before I installed OEM ones...,4.0,Automotive,1,4
"Horrifying: This is the scariest movie I think I have ever seen.  It started off kinda lame, but that was part of what lulled you into watching it not expecting what was coming next.  The fact that it was based on a true story and that at the end during the credits it shows the people involved made it scarier even though the movie was over.  If you love horror/thriller type movies, this will freak you smooth out.  The blood and gore was kept to a minimum, the movie didn't need that to be horrifying.  I watched it alone and in the dark, because that's how I like to watch scary movies.  Big mistake.  LOL.  I recommend this highly, but I won't be watching it again.  That's how scary it is.  Don't let any kids see this, even though there's no nudity or much blood, it will terrify them.  Use your own judgement, but I would never let kids under about 16 see it.  I literally prayed after it was over as if I had let evil into my house.  I don't remember a movie that made me feel like that.",5.0,Movies_and_TV,1,22
Another Example of Trying to Make Things as Cheap As Possible Rather Than Focusing On Quality: Cheap and flimsy.  I only go out and have to carry my wallet about once a week.  I'm very careful in how I handle my wallet.  After about 5 weeks - a mere handful of uses - the very first page of windows started to separate from the rest.  The tear was more than halfway down the seam.  Luckily I caught it in time or I might have lost those four cards.<br /><br />These were a complete waste of money.  I don't trust that the other pages won't tear as well.<br /><br />I'll have to keep searching for the Rolfs windows.  Those were quality and lasted for years.  But they're hard to find.,1.0,Clothing_Shoes_and_Jewelry,0,10
"Greener than expected but decent for the price: So I'm not sure why, but this leash photographs like it's a teal/aqua color in both the sales photos and my own, but in person it's closer too a gumby green. I don't know what these sellers are smoking but this leash is NOT 2.5mm thick. Its 1mm(I measured it) and feels the same as the cheap leashes you can get from the dollar store. The design is super cool, the handles are comfortable and soft, and it seems well sewn together, but the main material feels cheap. It'll get the job done but feels like it wont last a long time. But that's what you get at this price range. I'd recommend this for a small dog or senior dog that doesnt chew because a hard puller would make this snap and a chewier would get through it in seconds. It's cheap, so you could maybe use it for training a puppy and expect it to get chewed to pieces while its teething, then replace it with a better quality one later on.",3.0,Unknown,0,32
Great product! Switching over from lakonta: Great flavor.. I actually use it in all my baking now so I don't have to worry about biting into sugar granules in some recipes. I also started using it in my tea because it dissolves much faster than granulated sugar and it's sweeter than lakonta monk fruit so I'm not having to use as much sugar. Being on keto I'm always make some kind of dessert and it really does not knock me out of ketosis no matter how much of it I consume.,5.0,Grocery_and_Gourmet_Food,1,14
"I couldn't stop! Amazing!: one of the best, attention grabbers I've ever read. always something fresh around the corner. I'm itching to read on!",5.0,Kindle_Store,1,20
Amazing product:  ,5.0,Toys_and_Games,1,31
"overall awesome album: this band, like many bands, has a very unique style of music. this band doesnt just &quot;rock&quot;, they also put you into an awesome energized mood. great headbanging album. i took this album along with me, and we went driving around town till 230, and man this album got our adrenaline pumping. i like their old albums, but this one just outdid them all. &quot;a is for apathy&quot; is a good message to everyone. apathy means &quot;lack of interest of concern&quot; there are many things we dont need to be concerned about, like other peoples problems... just leave them alone. thats what PM5K means when they say a is for apathy. theme to a fake revolution is also a great song... awesome beat, if i were to grade this band, i would give them a 95%. 9.5 stars if possible. great band, cant wait for their next album.",5.0,CDs_and_Vinyl,1,8
Overpriced: Too small and the color is very odd. It's not very soft and in fact feels rather stiff and cheap. Sent it back.,2.0,Home_and_Kitchen,0,18
"Phil Dick Revisited: This strong first novel follows two paths.  On the one hand our narrator has perceptions of the world that are strange and mystical.  He wonder's if Richard S. Shaver -- who wrote about evil underground dwellers callefd the &#34;dero&#34; that &#34;tampered&#34; with mankind was right.  The other thread is the storyof a young  man in the 70s coming of age and overcoming mental illness.  But neither path is the Truth.  Truth comes from synthesis -- of Wonder and the day job, of Terror and home maintence.  This book provides hope and Horror, Wonder and responsibility with a good dose of humor and a healthy disrespect for authority.  Besides it includes a diagramfor making a &#34;cootie catcher.&#34;  This is a happy, tender version of themes that Phillip k. Dick obsessed with.  A good book from a writer to watch -- I reviewed in more detail in the _Nw York R3eview of Scince fiction._",5.0,Books,1,7
"What kind of high school is this???: Our school system is already in enough trouble without throwing a bunch of horny oversexed teachers in the mix. The teachers acted like a bunch of overgrown adolescents, not setting a great example for their students. I would not recommend this book to others. The book was a waste of my time.",2.0,Kindle_Store,0,20
Satisfactory: Driver side mirror works great. Passenger mirror shakes and vibrates as you drive. Power movement works good. A little hard to see out passenger mirror. Bolts on just like factory mirrors.,3.0,Unknown,0,32
"Old school perfection.: My mother is old school....literally and figuratively. She is in her late 60s and not necessarily interested in keeping up with things via modern technology. One thing that she asked for for Christmas was a new address book. Of course I tried to explain how she could keep her contacts on her computer or on her cell phone, but she was insistent, she wanted an old fashioned address book. I found this one on Amazon and she loves it. I even decided to get one for myself. I purchased the &#34;Making Connections&#34; version for her and the &#34;Celestial&#34; one for me. Making Connections is black with embellishments and the Celestial is a nice shade of blue with gold embellishments. The pages are the perfect size and easy to write on with ink or pencil. They are both easy to hold and store. Definitely for those who prefer to put pen to paper; who simply want to keep everything old school; or for those who want have a paper option as backup - this book is a must have.",5.0,Office_Products,1,24
Garbage!!!!: This is trash!! Trash!! Broke while I was hand tightening never put the RC car on the ground and never applied force with tools,1.0,Toys_and_Games,0,31
Love this show!: Season 2 please!,5.0,Movies_and_TV,1,22
Worth the money!: One of the best cast scratchers I've ever purchased!,5.0,Pet_Supplies,1,26
Five Stars: Great purchase....Dan Lyons combines humour and serious thought in a unique way!,5.0,Books,1,7
"great product, great value: great product, great value",5.0,Beauty_and_Personal_Care,1,6
This is my second pair.  Love them.: I bought a size bigger than my normal and they fit perfect.,5.0,Clothing_Shoes_and_Jewelry,1,10
"Fun little ball. Our Chi girl loves it.: Perfect size for our little fur baby. They bounce nice and because of the holes and bumbs it is slightly erratic in the bounce, which is nice and just a little more challenging to chase after. It's design is 2 balls in one. Outside ball is a firmer silicone type material while the inside ball is a little smaller and free moving. It does squeak but is to hard for our chi to do it.  Easy to clean too. Winner.",5.0,Pet_Supplies,1,26
"Lee rider pants: Although the pants fit in the body, they were too short and I had to return them.",3.0,Unknown,0,32
Quality: The band was not the greatest quality and did not hold up longer than a couple weeks.. I will never purchase this brand again.<br />Quality: 2<br />Durability: 1<br />Install: 5<br />Magnet: Mediocre at best 3,1.0,Unknown,0,32
"Just like your first time, Feels great But it won’t last ! Lol: Great but NEVER wash it or it will lose it flower pattern “like for real”",1.0,Clothing_Shoes_and_Jewelry,0,10
"Not enough product in bottle: Here's the thing , i buy this a lot (overpriced in phamacies ) lol 😆 but bottle does not hold alot of the products . There is a big plastic material thing inside idk the purpose that seems to hold on to sone of the product i always end up throwing sway a heavy bottle because i couldnt pump it out . I feel ripped off everytime i purchase . so i went back yo Nair because u get your money's worth and they changed up nair formular",3.0,Beauty_and_Personal_Care,0,6
Don't understand the good ratings!: These pillows came vacuum packed and never gained any level of fluffiness or fullness. They are flat and need to be boosted up by the pillows I bought these to replace.,1.0,Home_and_Kitchen,0,18
"Good quality, easy to use: Really good product, easy to use and clean",5.0,Home_and_Kitchen,1,18
Five Stars: Grandkids like it!,5.0,Software,1,27
"Horrible Auto Sleep Mode, but Good Flash: I've had this flash for a while, and have used it on a lot of shoots.  I think it is pretty good, but has one major flaw... the flippin' auto sleep mode.  I like the auto sleep, because I've ruined many batteries leaving my flash on before, but I wish I could disable it.  The major problem I have is the auto sleep function turns the flash off every five minutes or so no matter what.  So imagine being in a photo shoot, and having to reset and readjust your flash every five minutes... it's ridiculous.<br /><br />For the price, it's a good flash, but I recommend the Zeikos ZE-FL70.  It is the EXACT same flash (I have both), but without the auto sleep function.",3.0,Electronics,0,12
"I don't think these taste as good as those purchased in the paper type package at ...: I don't think these taste as good as those purchased in the paper type package at the store.<br />These are smaller cookies wrapped in two packs.  There is a lot of plastic and paper involved.<br />Again, they don't taste as good as those I buy in the store.  Won't buy this again.",2.0,Grocery_and_Gourmet_Food,0,14
Cute house: Love this and all the different ways to set it up. Just one issues can't connect tunes to it.,4.0,Unknown,1,32
"Works perfect: I love this, play it every night",5.0,Video_Games,1,33
"thought I would give a try: These do shimmy a little in device, and are just not coarse enough for me at all, thought i would try them 6 for 17 dollars,  will use up as touch up pedi, would not buy again",1.0,Health_and_Household,0,16
Nice product!: Great little tins!  Will purchase again.,5.0,Home_and_Kitchen,1,18
"soft: I have the hardest times finding long sleeve shirts that are comfortable. this is soft and light weight.  fits true to size.  I'm going to order more in other colors, love the fall colors on this one.",5.0,Clothing_Shoes_and_Jewelry,1,10
Just plain bad: Stupid movie,1.0,Movies_and_TV,0,22
Nice pajama pant: Nice long pajama pant,5.0,Clothing_Shoes_and_Jewelry,1,10
Five Stars: Great product,5.0,Automotive,1,4
Good to read to all young children: This is a good children's book,5.0,Books,1,7
Good for light home use but it has no power: If you need this for anything more than light use around your house don't buy it. You get what you pay for.,3.0,Tools_and_Home_Improvement,0,30
"Four Stars: Fits good, Little big width wise but other than that its great.",4.0,Sports_and_Outdoors,1,28
"HIGH QUALITY LEMON/LIME PRESS: Great lemon press.  Solid, durable, nice looking.",5.0,Home_and_Kitchen,1,18
haven't seen a significant change: A friend recommended it to me now in winter but I haven't seen a significant change in my mood,2.0,Health_and_Household,0,16
Misleading: Could have used a hot glue gun and glued a thin blue line pin onto the face of the holder myself.... For cheaper.<br /><br />This was not what I was expecting. Disappointing.,2.0,Office_Products,0,24
"Favorite Protein Brand EVER!!: I will never buy another brand again. I'm a personal trainer/group fitness instructor and getting my protein in for the day can be tough sometimes (especially being that I don't eat alot of meat). I've tried countless protein bars, shakes, ""milks"" (gag by the way), etc and this is the only way I like it. I've now replaced one smoothie a day as a meal. I love the fruity flavors more because I can mix them with fruit, Greek yogurt and some collagen peptides and knock out 48grams of protein in one sitting! Highly recommend!!",5.0,Health_and_Personal_Care,1,17
Loved it!: I liked Kicks the show. You could really relate it to someone's life. I really think Amazon should make more episodes.☆☆☆☆☆: ),5.0,Movies_and_TV,1,22
"Best cookie press ever !: I love this press and use it often to make spritz cookies. In the past, I used an old fashioned press that had a handle at the top that you had to turn using a screwing motion. The cookies were not easy to make. With this cookie press, the cookies come out easily and they are uniform in size. Ergonomically correct. Easy to clean. Love it ! Would totally recommend !",5.0,Home_and_Kitchen,1,18
DIY: Love it,5.0,Automotive,1,4
great no problems: good product,5.0,Tools_and_Home_Improvement,1,30
LA SEGURIDAD Y LA CALIDAD: SÚPER BUENO LO UTILICÉ EN EL CARRO DE MI ESPOSA Y FUNCIONÓ A LA PERFECCIÓN GRACIAS AMAZON,5.0,Automotive,1,4
"My go to jacket for summer, fall and spring.: Lightweight perfect for windy cool days. Just wish the would get more medium navy and beige colors in stock.",4.0,Clothing_Shoes_and_Jewelry,1,10
Spirits Talk!!: Excellent storyline about an evil Skinwalker after revenge but hurting the innocent.<br /><br />Very smooth reading with the main characters after the evil doer and also about their Destiny to be together.,5.0,Kindle_Store,1,20
Great product.: I out two coats of this on my father-in-laws Direct TV dish. It went on fairly easy. It made the surface of the dish feel pretty slippery. I chose this after reading another reviewer remarks about using it on his dish to keep snow off.,5.0,Sports_and_Outdoors,1,28
"Cheap, flimsy plastic: I knew I was buying a lower quality planter because of the price, but I would NOT recommend someone else buying this. Just go pick one up from your local department store for a few bucks. It's kinda flimsy. The built-in self watering is pretty cool but overall I'm not impressed.",2.0,Patio_Lawn_and_Garden,0,25
Nice Wig: The fit of the wig did not fit right for me.,2.0,All_Beauty,0,0
Good: Good,4.0,Books,1,7
Well constructed.: They are good quality umbrellas. It turned out to be too windy to use them.,5.0,Clothing_Shoes_and_Jewelry,1,10
Beware of fading!: I've only had these curtains (3 sets) for a little over 2 months and they're starting to fade at the top. So bummed!,1.0,Home_and_Kitchen,0,18
Animal Socks: Not with the money.The socks ran really small.,1.0,Clothing_Shoes_and_Jewelry,0,10
"Not great for watching movies...: Nice sound for listening to music, unfortunately the music tends to overpower the voice track when watching a movie or YouTube clip.",4.0,Electronics,1,12
Great product!!!: Good heavy duty product!!!  Very fast shipping and packaging was well done. Happy camper.,5.0,Electronics,1,12
"Good Quality but size is smaller: Good Quality, easy installation and I have no complaint.<br />The only concern is the size is smaller than the it claims.",4.0,Home_and_Kitchen,1,18
"Worth it: First of all, yes, it is not thick at all. It is very flimsy. Second, it actually is a decent size across the shield face and easy to paint. All in all, it went very well with my Renassaince Festival costume.",5.0,Clothing_Shoes_and_Jewelry,1,10
