review_text,rating,category_text,binary_label,category_label
Granddaughter loves this!: Perfect plush toy for any child,5.0,Toys_and_Games,1,31
My 8 year-olds favorite book: As written by a 8 year-old:<br /><br />This is my favorite book in the whole entire world. I love it so much because it is very emotional. I like emotional books. The epilogue was kind of sad but I still love it.,5.0,Books,1,7
Five Stars: It is a cute hat,5.0,Sports_and_Outdoors,1,28
UNSAFE as half the Inside safety seal was undone: UNSAFE as half the inside safety seal was undone. This not healthy or safe. I am returning the product.,1.0,Health_and_Household,0,16
Work good: Good,5.0,Beauty_and_Personal_Care,1,6
"Great band for apple: I love the band, I work outside in all types of weather and not only does it hold up but it’s really comfy.",5.0,Cell_Phones_and_Accessories,1,9
"Perfectly balanced between salty and sweet.: Sweet but not too sweet. Salty, but not too salty. I can eat a whole bag in one sitting!",5.0,Grocery_and_Gourmet_Food,1,14
The function key and the CTL key are opposite. DRIVES ME NUTS!: The function key and the CTL key are opposite position! When you are an automatic typer... can't do copy/paste easily.  DRIVES ME NUTS! Wish I could return this keyboard.,1.0,Electronics,0,12
"Fantastic Dive Watch! but...: My ONLY real gripe about this watch is the band, it comes with a very thin/skinny band that in my opinion looks awkward with the watch.  I kept saying i wish this band came with a stainless band, but it doesn't.  I did some research online and found some special adapters that allow it to hook to a regular steel band.  That is what you see in the pictures, now this watch looks incredible.  Aside from the band issue it keeps perfect time and has been awesome on recent dives.  Highly recommend this dive watch.  Very comfortable!",4.0,Clothing_Shoes_and_Jewelry,1,10
Doesn't stick.: Doesn't stick. This slipped off the back of my Note9 causing me to drop my phone. My S-Pen broke. Now I have to pay $50 to replace the S-Pen. Thank goodness my screen didn't crack.,1.0,Cell_Phones_and_Accessories,0,9
Waste of money: Hornets and wasp problem. Does nothing for pest control with the exception of a handful of months and very few mosquitoes. Horrible rip off.,1.0,Patio_Lawn_and_Garden,0,25
Five Stars: Loved it! Great quality. Easy fit. Nice matte finish. Many compliments!,5.0,Unknown,1,32
Second time ordering this sink: Had to send the original sink back because porcelain finish was defective and cast iron was bleeding through.  Kohler use to stand for quality … very disappointed they would let a sink so defective into the market<br />Second sink came in with under mount rim not completely flat … ended up grinding down the high spots so as not to delay install,3.0,Tools_and_Home_Improvement,0,30
"Good Stuff in a tiny little book: This book definitely has great info in it, there's no doubt about that. The only thing is: Does it have to be so tiny? I understand that some want a tiny book to pack away in a backpack but I really wish there was a larger version out there. That would warrant 5-Stars.",3.0,Books,0,7
"Exactly what I was looking for to hold my mug: This is considerably smaller than the standard shelf the gravity chair, but was what I was looking for so I’m okay with it.  I wanted more surface area and a place to store a mug, which this has.  Saw other comments that phone doesn’t fit in the slot.  My iPhone 12 Pro fits with room to spare.",5.0,Patio_Lawn_and_Garden,1,25
A+: Great for shop,5.0,Electronics,1,12
100%: My husband takes pictures or merchandise that he has to sale. This ring light has changed the game for him!,5.0,Cell_Phones_and_Accessories,1,9
"The matt is sturdy and heavy: Get it.<br /><br />After 3 months usage, no mold. The matt is sturdy and heavy, doesn't fold like the flimsy cheap one I got from BBB. It feels ok under my feet, nothing fancy or soft and it has good traction so it's not slippery even with a lot of soap. For the price, this is a really good find.",5.0,Home_and_Kitchen,1,18
"Not As Advertised: Not what I expected as flannel blankets, a little too thin...almost resembles a thin burp cloth. Was not worth the price plus the cost of shipping to the UK",1.0,Baby_Products,0,5
Blooming Good: Rory kissed Milo at a party after crushing on him all year. Now it is ten years later and they have met once again and their feelings haven't changed. When Rory asks Milo to go to a wedding with him he knows he is in deep trouble.<br />Ruthie does not let us down. Her stories are always so well written with an excellent plot.,5.0,Unknown,1,32
Marc Levin: Great show. Tells it like it is.<br />I recommend it for all<br />He tells the truth.<br />Wish he was on seven days a week.,5.0,Unknown,1,32
"Excellant product: Worked as needed, Quality product.",5.0,Tools_and_Home_Improvement,1,30
"Not useful to me.: Not useful to me.  General information only, difficult to apply to my new smart phone.",1.0,Books,0,7
"Not an XL: Ordered an XL, washed once in cold water, hung dry & fits like a medium. Sleeves too short & too snug in shoulders. I do understand that this item is 100% cotton, but it was manufactured too small to begin with. I’m not a big or fat guy, but this flannel will only fit a nine year old vegetarian.<br />Love the flannel, but can’t wear it…<br />Not so pleased.",2.0,Clothing_Shoes_and_Jewelry,0,10
Four Stars: A gift.,4.0,Grocery_and_Gourmet_Food,1,14
"It doesn't kill fleas!!: It was on my cat for nearly a week, the flea problem only got worse!! Don't buy, it is a rip off!",1.0,Pet_Supplies,0,26
Looks good: Nice,5.0,Clothing_Shoes_and_Jewelry,1,10
"Perfection!: I ordered my new Sweese butter crock to replace another one I'd had for years. My ceramic one was starting to get fine lines, cracking and discoloration. I choose the Sweese porcelain one because of it's durability and also it's sleek look. I haven't been disappointed. The butter stays perfectly easy to spread and the crock is small and tidy on the countertop. I'm really glad I chose this brand.",5.0,Home_and_Kitchen,1,18
"Nicely made, but didn't work for me: The build quality is nice, unfortunately it didn't clasp properly with our stock latch (2001 Miata).  I don't know which part was faulty, but will assume it was our latch.  We returned it, but it may work well for you.",3.0,Automotive,0,4
Martini Sunday: I had voluntary read and review an Advanced Readers Copy of this book. This book was awesome. I had really enjoyed and loved reading this book. This book was a page turner that I couldn't stop reading until the end.,5.0,Kindle_Store,1,20
Ironically I found the same set at Homegoods for 8 dollars-not broken -a couple days after I received this disappointment. Did n: This arrived with the heart cutter broken. In addition  two pieces-a spring and the end knob that kept it together and functional- were totally missing-not on the cutter or in the box- so it did not break in transit-  It left their offices broken.  To add insult to injury this was way overpriced I onIy purchased  it online to get what I wanted quickly-but didnt.  Ironically I found the same set at Homegoods for 8 dollars-not broken -a couple days after I received this disappointment. Did not try to return it-to much bother for a cookie set. Wrote this to save others from same error,1.0,Home_and_Kitchen,0,18
Super cute for my granddauughter: Super cute for my granddauughter! She was very pleased to add this handsome fox to her animal cuddle friends.,5.0,Toys_and_Games,1,31
Area illuminated larger than expected: Easy install.  Clear vivid details on my surveillance camera.  Illuminated area much larger than expected.  I  recommend this light.,5.0,Tools_and_Home_Improvement,1,30
Very Good Belt: Sturdy and easy to use.  The metal snap on buckle is an outstanding feature and is very easy to use.  Using this belt as an accessory holder for my metal detecting work and it functions very well.  Good belt.  Would recommend it wholeheartedly.,5.0,Clothing_Shoes_and_Jewelry,1,10
"Love it!: I never thought I'd enjoy an alien book until I read this series, and haven't since. This book kept me hooked the entire time and I couldn't wait to read more.",5.0,Kindle_Store,1,20
"Need a better cream product for ethnic, curly hair.: I love the shampoo and conditioner, however, the curling cream doesn’t leave my hair detangled, soft, shiny with elongated curls.",3.0,Beauty_and_Personal_Care,0,6
"Great performances: Clockers is a good 1995 film with great acting and cinematography. It stars Mekhi Phifer in his screen debut with a strong supporting cast including Delroy Lindo, Harvey Keitel, John Turturro, Regina Taylor, Pee Wee Love, and Michael Imperioli. The term ""clockers"" refers to  inner city meth sellers who work around the clock.<br /><br />The film is based on a 1995 novel of the same name  by Richard Price.<br /><br />In a film with so many excellent performances, 21 year old newcomer Mekhi Phifer stands out. He went on to appear in more than 20 films including ""8 Mile"" (2002), ""Dawn of the Dead"" (2004), and ""Slow Burn"" (2005). As well, he has been in several TV movies and a regular in series like ""Curb Your Enthusiasm"","" ER"" and ""Lie to Me"".<br /><br />Harvey Keitel is probably one of the finest actors still working. He was nominated for an Oscar and a Golden Globe for his role in ""Bugsy"" (1991), but the fact is he has sooo many great performances (e.g., ""Reservoir Dogs"", ""Mean Streets"" ""Pulp Fiction"",  ""Smoke"" and especially ""Bad Lieutenant""). His performance in this film is one of his better jobs, which is saying a lot.<br /><br />John Turturro is another one of the best actors in the business today. His quirky appearance and physical mannerisms have adorned more than 50 films, the most notable of which include ""Quiz Show"" (1994), ""O Brother Where Art Thou"" (2000), and ""Barton Fink"" (1991). In addition he won an Emmy for his appearance in an episode of ""Monk"" in 2002. Unfortunately we get far too little of Turtorro in this film.<br /><br />The story, per se, is not as complex as you might imagine, but spotty direction by Spike Lee makes it more difficult to follow than it need be. In addition, there are several B and C plots that are left unresolved, which isn't a federal offense, but ...<br /><br />Spike Lee is a well known director of black films that focus on urban problems. His break out film, ""Do The Right Thing"" (1989), was his seventh film and he was Oscar nominated for that film. He also won an Emmy in 2007 for ""When the Levees Broke"". ""Clockers"" was originally slated to be directed by Martin Scorsese, who chose instead to direct ""Casino"".<br /><br />If the direction is less than stellar, the cinematography certainly is not. Malik Hassan Sayeed does a great job in his filming debut. He's continued to work with director Spike Lee (""He Got Game"", ""The Original Kings of Comedy"") and has an active career in TV commercials as well.<br /><br />Terrance Blanchard provides an exciting musical score. Blanchard is a 5 time Grammy winner (out of 12 nominations) and scored more than 20 films including ""Jungle Fever"" (1991), ""Summer of Sam"" (1999), and ""Barbershop"" (2002). He scores all of Lee's films.<br /><br />This is a very good film and deserves to be seen. More than almost any other film it provides an excellent insight into the problem of meth/crack and its impact on inner city people.",4.0,Movies_and_TV,1,22
"They were surprisingly thick and held up very well!: I bought these for a birthday party. The colors were gold and black, these matched perfectly. They were surprisingly thick and held up very well! I would definitely recommend and would buy again if I needed more party plates in the future.",5.0,Health_and_Household,1,16
Knee pain gone: My knee pain is gone. I’m seeing my edges grow back and hoping that my damaged nails will grow stronger.,4.0,Health_and_Household,1,16
"Good idea for the right cat.: I like it, but my cat did not like it!",4.0,Pet_Supplies,1,26
"Two Stars: hard to set up, was not able to change port.",2.0,Electronics,0,12
Five Stars: Great mix of humor and action.  Movie worth watching over again.,5.0,Movies_and_TV,1,22
Poor Quality Control: Came broken. Can't Zipper. Bought for my cats for Christmas but didn't open it until yesterday since we have been in the process of moving.,1.0,Pet_Supplies,0,26
"I don't know why some people say better than factory: I don't know why some people say better than factory. The 6x9's are ok at best. For the money they are fine. Have ok sound. The 6.5&#34; rounds are not worth your time. Bad sound. Highs are ok, mids are poor and a complete lack of any bass. I realize they aren't subs but they should have something.",1.0,Unknown,0,32
"Handy size for fitting in your freezer: I like the bigger sizes when I have major lower back pain and want to cover the back of a chair or bed pillow.  However these are easier to carry around if you are infirm, and fit easily in the freezer drawer.",5.0,Health_and_Household,1,16
Sturdy and easy to use: Great product.  Was recommended to us by 2 physical therapists.  Sturdy and easy to use.  Love the red color!,5.0,Health_and_Household,1,16
Wife loves this wrap: I'm back for another 3 rolls as wife loves this as it works perfect to hold thread for embroidery work,5.0,Industrial_and_Scientific,1,19
"Not worth the price..: I'm very disappointed in this product.<br />The instructions aren't clear.<br />The pictures made it look much taller because there were kids next to it! I didn't check the dimensions, I went by the pictures, which are decieving so check the dimensions if you do decide to buy.. Definitely not worth the money I paid for it",1.0,Toys_and_Games,0,31
"Worst game on PS4!!!!!: If only you could give no stars to a game, this game is so broken it's not even worth the materials used to manufacture the game!! By far the worst current game on PS4!!!!!",1.0,Video_Games,0,33
Very nice!: These pillow covers are very nice!  Very soft and well made.,5.0,Unknown,1,32
"Great Product: Great product, very quality.",5.0,Home_and_Kitchen,1,18
Love these.: These containers are awesome...I highly recommend them. Great quality at a great price👍🏻😊,5.0,Home_and_Kitchen,1,18
"Good info: Keep this handy, there is a lit of good info here. I would recommend this for all homes to have.",4.0,Unknown,1,32
Wowser!!!: This has been the best LITRPG book I have ever read (and there have been many)!!!  What an awesome writer!  What terrific characters!!  More please!!!,5.0,Kindle_Store,1,20
Buy it already: Super cute and lightweight. I ordered a large and it was too big (waist - 29 and butt 40in) so I will be returning for a medium but I definitely love it,4.0,Clothing_Shoes_and_Jewelry,1,10
"Smells nice, but does not work: The booties were easy to use and had a pleasant scent. There was, however, absolutely no change in the softness of my feet. The solution did not work at all, unfortunately.",1.0,Beauty_and_Personal_Care,0,6
$135. FOR THE WHOLE MACHINE!: Amazon has the WHOLE MACHINE (used) for $135! it's cheaper to buy another machine than to spend $100 on the filter! I am very happy with my machine but refuse to spend so much! please lower your price.,1.0,Unknown,0,32
Five Stars: Great Product. Great price!,5.0,Toys_and_Games,1,31
"Fun & Easy: These are fun and easy colored clip ins. I use them on my daughter who likes fun colored hair. They are easy to clip in the hair. The actual hair itself can be curled. Does not look like real hair, but is fun to play with.",4.0,Beauty_and_Personal_Care,1,6
Five Stars: Easy to work with. Great stuff,5.0,Arts_Crafts_and_Sewing,1,3
Two Stars: Phone was really slow for 4g wasn't worth what I paid,2.0,Cell_Phones_and_Accessories,0,9
Five Stars: Beautiful set esp. if you like country decor.. I love it,5.0,Unknown,1,32
"OK for the price but...: **UPDATE. I left this review for a completely different solar product this seller had that I purchased.  Why is there a different solar light set?  Shouldn't the reviews match with the item?<br /><br />I ordered 4 sets of these lights.<br />PROS:<br />Bright white not warm or yellow.<br />Multiple position options for light and solar panel.<br /><br />CONS:<br />Only 7 of the 8 lights i bought work.<br />They are in direct sun all day but only last about 2 hours once they turn on.<br />No matter how hard I try the light and solar panel screw loosens and they point in different directions and I have to keep re-tightening them.<br /><br />I personally would not rebuy them again.  I spent like $95 on these 4 sets and my objective was a good, maintenance-free light that consistently worked.  I will use them the rest of the season but I think I will have to purchase a nice wired set that works on a switch for reliability.",2.0,Tools_and_Home_Improvement,0,30
"Great bag, just too small for me.: Nice, quality bag, just too small for my needs. Does not fit my 15.6&#34; laptop in the main compartment (inch or so short), so returning. Definitely a nice bag and not going to knock it a star because of that.",5.0,Unknown,1,32
Beautiful post caps: Beautiful post caps. I received raves from my neighbors. I secured mine by drilling two 1/8&#34; holes and using copper nails.,5.0,Tools_and_Home_Improvement,1,30
"Five Stars: A good read.  Fast paced, suspense, romance.  It has it all.",5.0,Unknown,1,32
It's good: It's really good for slaying aliens,5.0,Video_Games,1,33
"Four Stars: great figure, son added to the rest of his collection",4.0,Toys_and_Games,1,31
Precision for the serious player: This is one of a kind book on a difficult bidding system,4.0,Books,1,7
"Nice side table for the patio: Nice size side table for the patio.  Not bright white, a little off white",4.0,Unknown,1,32
Works for what I bought it for.: A little smaller then I expected.  Took 2 hrs to assemble. But overall satisfied with bench.  Have bench at entrance to garage where I sit and take off my shoes when I come home from work and store work shoes in drawers.,4.0,Home_and_Kitchen,1,18
"Convenient but limited: Easy to assemble, nice appearance. However does not throw a great deal of light.  I probably should have ordered a unit with multiple lights.",3.0,Tools_and_Home_Improvement,0,30
Authorities: It’s authoritativeness from its authors and the balance of opinion from the political spectrum.,5.0,Unknown,1,32
Cute and comfy shoe!: What I like best is the look of the sandal. Easy to walk in and very comfortable. I wish there was a bit more arch support. But overall pleased with the purchase.,4.0,Clothing_Shoes_and_Jewelry,1,10
Five Stars: Great! As described!,5.0,Sports_and_Outdoors,1,28
Great product: Great and easy application didn't even wait to use it. I also applied in a hurry but still worked.,5.0,Cell_Phones_and_Accessories,1,9
"Great product: Easy set up, and works great.",5.0,Home_and_Kitchen,1,18
Quality Flag: This is a great flag and a great price.  It is a bit larger that I actually wanted but fits the bill just fine.,5.0,Patio_Lawn_and_Garden,1,25
"Great and durable: I bought this for my Samsung 5 months ago and just now I am seeing a wear and tear because I've used it so much for running, hiking, and traveling. I am able to fit one key in the tiny compartment and I can fit my debit and I.D card in here as well if I want too. It even fits my Samsung 7 now! Great and durable.",5.0,Cell_Phones_and_Accessories,1,9
Four Stars: Small but it is SLAYER.,4.0,Cell_Phones_and_Accessories,1,9
Five Stars: My wife loves it.,5.0,Arts_Crafts_and_Sewing,1,3
Beautiful and Eye-catching: Bought primarily for protection of Kindle; appearance is a nice bonus.,5.0,Electronics,1,12
Good quality great mold: These are really nice easy to use and the molds come out so easy!  My only draw back was the actual size of each square is smaller than I would like but that is just my preference. There is nothing wrong with the product or value!,5.0,Home_and_Kitchen,1,18
"Ideal product!: Love these products! They stay cold overnight and ice is still present in the morning. I don’t use for hot drinks., but I suspect they would be great there too.",5.0,Sports_and_Outdoors,1,28
Won’t fit: Everytime I put my iPad 9.7 inch in it and put it up it keeps sliding down which is annoying because it stated that it’ll hold it.,1.0,Electronics,0,12
Sturdy book: Very good book and excellent value.,5.0,Arts_Crafts_and_Sewing,1,3
"Amazing Premium Black Pepper 👍👍 !!!: What an AMAZING Product 🙌🙌🙌 !!!  THANK YOU VERY MUCH Yupanqui Family for offering this GREAT Premium Black Pepper through Amazon, for the reach and satisfaction of every kitchen globally 🙏!  If you want take your food preparation to the next level, this is the Pepper to buy.  Besides, the packaging presentation looks Great, and the delivery was very fast and efficient! Will definitely recommend this product to everyone!",5.0,Grocery_and_Gourmet_Food,1,14
junk: didn't last 3 months quit having china making USA does a better part i am  done with company's that claim made in the U.S.A and claim its made in USA and its made in china.,1.0,Automotive,0,4
COMFORTABLE!!: Love that it clips from the front. Easy to put on & Very comfortable!,5.0,Clothing_Shoes_and_Jewelry,1,10
"Awesome!!: Outstanding and inspiring! Finished this in two days. Even if you're not interested in fighting, Rousey's challenges are relatable and motivational. I've passed it forward to women who could use inspiration, but keeping one for my library!",5.0,Books,1,7
"Holds my toddlers attention!: Pleasantly surprised how much my toddler loves this toy - the different colors and shapes on the eggs make it a multi layered puzzle for her to solve, plus she loves that the eggs squeak.",5.0,Toys_and_Games,1,31
Sticks do not burn completely without relighting: Stay away. One stick needs about 4 relights because heat dies down.,1.0,Home_and_Kitchen,0,18
Only when live with toddler kids.: Is an excellent product. It’s good when you have toddler kids. Only thing I didn’t like is that I couldn’t use screws.,5.0,Baby_Products,1,5
"Shipping is lighting fast!: These came in two days after placing my order without using two day or one day shipping. Sadly these won't work for my TV but that is entirely my mistake. I needed these for my speakers but found out the RCA port on my TV is input, not output.. but glad to see they shipped fast",5.0,Unknown,1,32
Disappointed: Bought for my mom. The sound was great while it lasted. Would not take a charge. Will be returning.,1.0,Electronics,0,12
"Does its Job!: My husband is on a crutch right now, and has a hard time bending over to put his shoes on. This helps him do so without bending over so much.",5.0,Clothing_Shoes_and_Jewelry,1,10
Careful pulling the ribbon: Bought these for a party favor. Had a few that the ribbon broke but were able to improvise and they worked out.,4.0,Health_and_Household,1,16
Effective replacement and good price compared to others of similar quality: Very easy to install. Fit perfectly and good quality for the price.,5.0,Tools_and_Home_Improvement,1,30
Four Stars: It was a shame that it was too small,4.0,Clothing_Shoes_and_Jewelry,1,10
"Works Well for the Price: I bought this thermometer/ hygrometer for my infrared sauna.<br /><br />It seems to work fine in the heat of the sauna and has been working flawlessly for a couple of months now.<br /><br />My only complaints are two-fold:<br /><br />1. It seems to lag in registering the temperature change in the sauna (when compared to the built-in thermometer).<br /><br />2. The size of this unit is small, which means the screen is hard to read in the dim light of the sauna. It also means it would be hard to read from a distance.<br /><br />Other than those 2 things, I'd have given it 5 stars.",4.0,Patio_Lawn_and_Garden,1,25
"What's next?: Good follow-up to book 1, but it's not light and fluffy.  Henry and Theo  are not recovered from that adventure and their relationship seems on shaky ground. To make it worse, the right people  aren't listening when Theo and Henry insist the attacker ( book 1) wasn't working alone.<br />I stayed up too late, finishing this - worth it!",5.0,Kindle_Store,1,20
Great floor mats: Used it for some time now. Nice thick rubber. Fits my ford fusion perfectly,5.0,Automotive,1,4
Excellent read: Ken Follett has a knack for combining stellar research and great character development to write a book which keeps one reading at the edge of ones seat.  Highly recommended this novel to all aficionados of World War historical novels.,5.0,Kindle_Store,1,20
Worked for less than 1 month: It was fantastic and then suddenly won't take a charge. I have 1 day to return under the initial order period but will be out of commission 2 weeks starting tomorrow after a surgery. Loved it while it worked.,2.0,Electronics,0,12
Loved book: Pain to download,5.0,Books,1,7
Two to the rescue: There is no clock that can determine how long past trauma will impact one's life. This story is about two people who become rescuers to Tonka who is trapped in his tragic past. The Refuge is the setting where people who have experienced a tragic event are able to reset and find a road back to full life participation. The title doesn't encompass all the people who are deserving of care and nurturing in this book. Very good story.,4.0,Kindle_Store,1,20
"Versatile and Very Pretty!: These are wonderful! My kids and I love the vibrant selection of colors! We use these as counters for math, as objects for my little ones to sort by color, and in a sensory bin (our favorite use!) I’m sure we will find even more uses for these. Definitely a great product overall.",5.0,Home_and_Kitchen,1,18
Nothing Better than an offering from Barry Gordy Himself!!..ha..: Motown always Worth a Bang for your Bucks!!! ...cr/lasvgsnv,5.0,CDs_and_Vinyl,1,8
"very happy: Ordered this book on Thursday afternoon, it came on Friday afternoon.. i can't wait for my daughter to open it on Christmas!",5.0,Books,1,7
Fitbit band: Great!  durable and good value.  They are thinner than the original bands; work great for<br />smaller wrists.  Thanks!,5.0,Electronics,1,12
Five Stars: Excellent,5.0,Toys_and_Games,1,31
Fit perfectly in the bathroom.: Not much to assemble. Easy to put on wall. Holds 10 towels and 10 washcloths. The price was right. Glad I purchased this.,5.0,Tools_and_Home_Improvement,1,30
"Principles to Remember: Ranchor's Isopanisad in this vocal rendition is not matched by any other, known to me. He went through the entire verses, without choosing which to present and which to leave out. It was recited with accompanying instruments that made it a must hear on a daily basis.",5.0,Unknown,1,32
"Flimsy, not for chewers: This mat was way too flimsy and my dog had a blast chewing it up after having it for only a day. Not worth it.",5.0,Pet_Supplies,1,26
Right part and price.: Fit fine but won't use until winter returns!,5.0,Patio_Lawn_and_Garden,1,25
"These worked great for son: These worked great for son!  We were having a hard time getting him to sit still at carpet time, and he was picking garbage up off the floor and chewing  on it.  These were a great took to relieve some of his anxiety.",5.0,Unknown,1,32
It’s perfect!: I use this product around my neck to hold my electro Mike so I can communicate with people!,5.0,Office_Products,1,24
The look price and the fact I ordered from home: They are beautiful really makes my living room look better,5.0,Home_and_Kitchen,1,18
"you seriously want $50 for a 2oz bottle.. ...: you seriously want $50 for a 2oz bottle.....are you freakin kidding me!!!!  must be out of country seller, you would be outta your freakin mind to pay this price for such a little tiny bottle of something you can make yourself.  Get a freaking JOB!!!!!",1.0,Unknown,0,32
"Best book for the topic: If you are a professional working in the medical industry, I strongly recomend you this book.<br />It start from a very high level process description(QSR, ISO-standards, GHTF, Quality Management System),to an overview of the most used Risk management tools, to finish with very useful examples and case-studies.<br />I have found very interesting the description of the interaction between Risk and the different areas of the Quality Management system.<br />Pros:<br />- easy to read, very detailed<br />- it shows the trends in the current industry<br />Cons:<br />- missing information about the expectations from regulatory bodies other than USA (but this was the intention of the book)<br />In summary, a must to have book.",5.0,Books,1,7
"Decent hiker.: Nice cheap pair of hiking boots, being I paid $35. Seem be good quality and have a better tread on them than I expected.  Come with an extra pair of laces.  Hiked about 2 miles with them first time out with no issues or sore spots. Overall, they fit like expected and no issues after first use.",4.0,Clothing_Shoes_and_Jewelry,1,10
Five Stars: works just as I needed,5.0,Tools_and_Home_Improvement,1,30
"Flip it and reverse Flah it!: Got this for my son, he loved it. Came exactly as described. Great item..",5.0,Toys_and_Games,1,31
"Great corkscrew.  Very functional and easy to use.: This is a great corkscrew.  Very functional and easy to use and easy to store. It's all you ever need except for sparkling wines which just require a towel.  I have had the plastic, one step version of this for over 10 years, and it's worked wonderfully well.  It's held up.  In that time period I've been given several far more elaborate devices which have all either failed or have been so awkward to store that I've sent them to our church yard sale.  I like the feel of this &#34;better&#34; two step version and have bought several extras to give to folks where I visit so that I can open wine with no fuss.",5.0,Home_and_Kitchen,1,18
Five Stars: Shipped in great condition! We haven't used it too much yet but seems like a good book.,5.0,Books,1,7
"This fan is very good. It ionizes the air: This fan is very good. It ionizes the air, has 3 speeds and takes up very little space as it is a standup up. I only gave it 4 stars because the included remote doesn't always seem to work well.",4.0,Home_and_Kitchen,1,18
"Highly recommend, easy to use, extremely well built, but the dust collection is just about useless.: This little palm sander actually isn’t so little. Kinda like cars do these days, palm sanders seem to get bigger with each revision. It’s fits my hand fine, but I have huge hands and I can't help but think it might get tiring for someone with normal or small hands.<br />  The build quality is excellent. I’ve had other sanders where the unit is let down by little things like the sandpaper retention clips being pathetic, or little, important, bits of plastic snapping off making the whole unit completely useless. I don’t get the feeling that this will happen with this dewalt unit.<br /> The power it excellent. Plenty to help make your project move along faster.<br /><br />Cons - The dust collection isn’t great. It does collect dust, but honestly it’s probably less than 1/10 of what produced, even with the correct grated paper or holes punched in regular sandpaper. I work on interior finishes in construction, and dust prevention is very important these days. For a unit of this price, this should be better.<br />  Size, bigger isn’t always better. Palm sanders are supposed to be able to be used for detailing and getting into areas that normal rotary or belt sander can’t. They’re lightweight versatile, able to be used in places you couldn’t get anything else, etc. While this isn’t exactly heavy, it’s well over 5” tall and for want of a better analogy, it needs to go on a diet as it’s quite chunky. Having said that, just about all palm sanders are this size right now.<br /><br />I bought this to do a little finish on a new deck, and it’s honestly doing a great job. It took me about 15 minutes to sand and finish 45ft of 6” cedar hand rail cocktail cap using 3 different grits of paper throughout.<br /><br />Pay a little more for the better quality.<br /><br />Highly recommended!",4.0,Tools_and_Home_Improvement,1,30
"Delightful story: While a simple story can be enjoyable, it is also devious in its ability to make you see and feel the characters and the story. This was a delightful and engaging story and I would recommend it to anyone looking for light reading with a twist of charm.",4.0,Kindle_Store,1,20
Does the job: It's fine,5.0,Cell_Phones_and_Accessories,1,9
"As expected: I find this case is doing just what I expected.  I am not using for a leatherman, but for a flip open box knife.  I wore out the first leatherman case so this is a replacement.",4.0,Tools_and_Home_Improvement,1,30
Great: Works well second order reorganize vitamins staples etc even tool area with glues stuff love them,5.0,Home_and_Kitchen,1,18
"Great but over priced: I cannot speak to comparisons with other, cheaper products. However, this does deliver the goods.<br /><br />Heated seats are terrific.<br /><br />Water pressure is as good as you need - unless you want a pressure washer giving you an enema and drilling a hole in you colon. This is as high as you need or want before blood letting occurs. LOL<br /><br />Pulsing and massaging features are not as good as they could be.<br /><br />Heated fan is good but could certainly blow harder to dry faster.<br /><br />Otherwise it is precisely what I wanted minus the insanely over priced element. On that, it gets a zero. It simply isn’t sophisticated enough to warrant the price. It’s a toilet seat. It would be a fair priced product at $300 for best bidet and $150 for cheapest electric bidet. Anything over and make sure you have disposable cash to justify purchase.",5.0,Tools_and_Home_Improvement,1,30
Def would recommend: Great product just be aware that it isn't the exact same as the one that comes with your popsockets. It's a little thinner which makes it harder to stick to a phone if it has a design or grooves. Other than that it works great.,5.0,Cell_Phones_and_Accessories,1,9
Review for mp3 accessory package: The package met my expectations and met my needs. The products in the package are working very well. I am pleased with the quality and would order it again.,5.0,Electronics,1,12
Customer for life.  Well until I shave: This is an awesome product.  Softens and smooths my beard. Also has a really nice light fragrance that lasts all day.,5.0,Beauty_and_Personal_Care,1,6
Top of the line: Top of the line,5.0,CDs_and_Vinyl,1,8
"Perfect backup camera to my A57: Perfect backup camera to my A57, using the KM 18-70mm lens.<br />Quick power up, very quick focus, amazing in camera HDR, the colors are great,<br />online, and in color laser print, at least to my eyes.<br />16 MP is more than enough. As with the A57, very little noise, in all light.<br />ISO seems to be wonderful at 200 - 400, colors true.<br />Or leave on Auto and let others use it; except for the wireless remote not compatible, totally happy.",5.0,Electronics,1,12
Real Hazelnut flavor nothing artificial.: I love hazelnut coffee but most of the time it involves artificial ingredients/flavorings. This doesn’t. For a pot of coffee I replace a couple tablespoons of my favorite grind with Teccinno hazelnut and it’s perfect. So happy to find this product.,5.0,Grocery_and_Gourmet_Food,1,14
"BDK universal rear floor runner: fits pretty good ,just a little trimming necessary",4.0,Automotive,1,4
Misleading: This looked nothing like the picture. Completely too small and disappointing.,1.0,Clothing_Shoes_and_Jewelry,0,10
"Good value: These are great low cost cords for the car, to keep in your purse or suitcase.  They work well and hold up nicely.",5.0,Unknown,1,32
Great Label Maker: Love the fact that it prints different labels in different sizes and has various fonts and graphics. I use it for labeling everything from my containers to my cabinets for my business.,5.0,Office_Products,1,24
No synthetic material.: Lovely soft warm cotton socks. 100% cotton. Finish and fit is great.,5.0,Clothing_Shoes_and_Jewelry,1,10
Warm and wears well: Great product.  Very warm and durable.,5.0,Unknown,1,32
Great: Good book!!!!!! Recommended reading for kids of all ages!! :) :) :) :) :) :) :) :)woo!!!!! Woo!! Woo! Woo!,5.0,Unknown,1,32
I love this bag!: The art is amazing. I love taking this to biology lab. I use it all the time. It's really sturdy! I wish more fun science products like this were made.,5.0,Unknown,1,32
Good so far!: It seems to work! I’m hopeful to see good results,5.0,Health_and_Household,1,16
